indicator_id,name,unit,visual_id,document_id
ind28021,south_africa_policy_embeddedness,index,Fig28-02,dwr-24-28
ind28022,south_korea_policy_embeddedness,index,Fig28-02,dwr-24-28
ind28023,sri_lanka_policy_embeddedness,index,Fig28-02,dwr-24-28
ind28024,thailand_policy_embeddedness,index,Fig28-02,dwr-24-28
ind28025,uzbekistan_policy_embeddedness,index,Fig28-02,dwr-24-28
ind28026,vietnam_policy_embeddedness,index,Fig28-02,dwr-24-28
ind28027,average_policy_embeddedness,index,Fig28-02,dwr-24-28
ind28028,asean_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28029,bangladesh_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28030,brazil_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28031,china_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28032,columbia_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28033,eu_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28034,georgia_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28035,hong_kong_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28036,indonesia_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28037,israel_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28038,japan_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28039,kazakhstan_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28040,lac_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28041,malaysia_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28042,mexico_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28043,mongolia_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28044,philippines_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28045,russia_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28046,rwanda_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28047,singapore_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28048,south_africa_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28049,south_korea_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28050,sri_lanka_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28051,thailand_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28052,uzbekistan_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28053,vietnam_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28054,average_sectoral_coverage,index,Fig28-02,dwr-24-28
ind28055,asean_screening_approach,index,Fig28-02,dwr-24-28
ind28056,bangladesh_screening_approach,index,Fig28-02,dwr-24-28
ind28057,brazil_screening_approach,index,Fig28-02,dwr-24-28
ind28058,china_screening_approach,index,Fig28-02,dwr-24-28
ind28059,columbia_screening_approach,index,Fig28-02,dwr-24-28
ind28060,eu_screening_approach,index,Fig28-02,dwr-24-28
ind28061,georgia_screening_approach,index,Fig28-02,dwr-24-28
ind28062,hong_kong_screening_approach,index,Fig28-02,dwr-24-28
ind28063,indonesia_screening_approach,index,Fig28-02,dwr-24-28
ind28064,israel_screening_approach,index,Fig28-02,dwr-24-28
ind28065,japan_screening_approach,index,Fig28-02,dwr-24-28
ind28066,kazakhstan_screening_approach,index,Fig28-02,dwr-24-28
ind28067,lac_screening_approach,index,Fig28-02,dwr-24-28
ind28068,malaysia_screening_approach,index,Fig28-02,dwr-24-28
ind28069,mexico_screening_approach,index,Fig28-02,dwr-24-28
ind28070,mongolia_screening_approach,index,Fig28-02,dwr-24-28
ind28071,philippines_screening_approach,index,Fig28-02,dwr-24-28
ind28072,russia_screening_approach,index,Fig28-02,dwr-24-28
ind28073,rwanda_screening_approach,index,Fig28-02,dwr-24-28
ind28074,singapore_screening_approach,index,Fig28-02,dwr-24-28
ind28075,south_africa_screening_approach,index,Fig28-02,dwr-24-28
ind28076,south_korea_screening_approach,index,Fig28-02,dwr-24-28
ind28077,sri_lanka_screening_approach,index,Fig28-02,dwr-24-28
ind28078,thailand_screening_approach,index,Fig28-02,dwr-24-28
ind28079,uzbekistan_screening_approach,index,Fig28-02,dwr-24-28
ind28080,vietnam_screening_approach,index,Fig28-02,dwr-24-28
ind28081,average_screening_approach,index,Fig28-02,dwr-24-28
ind28082,asean_target_group,index,Fig28-02,dwr-24-28
ind28083,bangladesh_target_group,index,Fig28-02,dwr-24-28
ind28084,brazil_target_group,index,Fig28-02,dwr-24-28
ind28085,china_target_group,index,Fig28-02,dwr-24-28
ind28086,columbia_target_group,index,Fig28-02,dwr-24-28
ind28087,eu_target_group,index,Fig28-02,dwr-24-28
ind28088,georgia_target_group,index,Fig28-02,dwr-24-28
ind28089,hong_kong_target_group,index,Fig28-02,dwr-24-28
ind28090,indonesia_target_group,index,Fig28-02,dwr-24-28
ind28091,israel_target_group,index,Fig28-02,dwr-24-28
ind28092,japan_target_group,index,Fig28-02,dwr-24-28
ind28093,kazakhstan_target_group,index,Fig28-02,dwr-24-28
ind28094,lac_target_group,index,Fig28-02,dwr-24-28
ind28095,malaysia_target_group,index,Fig28-02,dwr-24-28
ind28096,mexico_target_group,index,Fig28-02,dwr-24-28
ind28097,mongolia_target_group,index,Fig28-02,dwr-24-28
ind28098,philippines_target_group,index,Fig28-02,dwr-24-28
ind28099,russia_target_group,index,Fig28-02,dwr-24-28
ind28100,rwanda_target_group,index,Fig28-02,dwr-24-28
ind28101,singapore_target_group,index,Fig28-02,dwr-24-28
ind28102,south_africa_target_group,index,Fig28-02,dwr-24-28
ind28103,south_korea_target_group,index,Fig28-02,dwr-24-28
ind28104,sri_lanka_target_group,index,Fig28-02,dwr-24-28
ind28105,thailand_target_group,index,Fig28-02,dwr-24-28
ind28106,uzbekistan_target_group,index,Fig28-02,dwr-24-28
ind28107,vietnam_target_group,index,Fig28-02,dwr-24-28
ind28108,average_target_group,index,Fig28-02,dwr-24-28
ind28109,asean_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28110,bangladesh_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28111,brazil_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28112,china_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28113,columbia_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28114,eu_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28115,georgia_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28116,hong_kong_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28117,indonesia_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28118,israel_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28119,japan_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28120,kazakhstan_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28121,lac_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28122,malaysia_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28123,mexico_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28124,mongolia_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28125,philippines_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28126,russia_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28127,rwanda_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28128,singapore_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28129,south_africa_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28130,south_korea_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28131,sri_lanka_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28132,thailand_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28133,uzbekistan_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28134,vietnam_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28135,average_reporting_disclosure,index,Fig28-02,dwr-24-28
ind28136,asean_overall_score,index,Fig28-02,dwr-24-28
ind28137,bangladesh_overall_score,index,Fig28-02,dwr-24-28
ind28138,brazil_overall_score,index,Fig28-02,dwr-24-28
ind28139,china_overall_score,index,Fig28-02,dwr-24-28
ind28140,columbia_overall_score,index,Fig28-02,dwr-24-28
ind28141,eu_overall_score,index,Fig28-02,dwr-24-28
ind28142,georgia_overall_score,index,Fig28-02,dwr-24-28
ind28143,hong_kong_overall_score,index,Fig28-02,dwr-24-28
ind28144,indonesia_overall_score,index,Fig28-02,dwr-24-28
ind28145,israel_overall_score,index,Fig28-02,dwr-24-28
ind28146,japan_overall_score,index,Fig28-02,dwr-24-28
ind28147,kazakhstan_overall_score,index,Fig28-02,dwr-24-28
ind28148,lac_overall_score,index,Fig28-02,dwr-24-28
ind28149,malaysia_overall_score,index,Fig28-02,dwr-24-28
ind28150,mexico_overall_score,index,Fig28-02,dwr-24-28
ind28151,mongolia_overall_score,index,Fig28-02,dwr-24-28
ind28152,philippines_overall_score,index,Fig28-02,dwr-24-28
ind28153,russia_overall_score,index,Fig28-02,dwr-24-28
ind28154,rwanda_overall_score,index,Fig28-02,dwr-24-28
ind28155,singapore_overall_score,index,Fig28-02,dwr-24-28
ind28156,south_africa_overall_score,index,Fig28-02,dwr-24-28
ind28157,south_korea_overall_score,index,Fig28-02,dwr-24-28
ind28158,sri_lanka_overall_score,index,Fig28-02,dwr-24-28
ind28159,thailand_overall_score,index,Fig28-02,dwr-24-28
ind28160,uzbekistan_overall_score,index,Fig28-02,dwr-24-28
ind28161,vietnam_overall_score,index,Fig28-02,dwr-24-28
ind28162,average_overall_score,index,Fig28-02,dwr-24-28
ind28163,asean_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28164,bangladesh_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28165,brazil_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28166,china_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28167,eu_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28168,georgia_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28169,hong_kong_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28170,indonesia_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28171,israel_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28172,japan_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28173,kazakhstan_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28174,columbia_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28175,lac_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28176,malaysia_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28177,mexico_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28178,mongolia_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28179,philippines_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28180,rwanda_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28181,russia_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28182,singapore_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28183,sri_lanka_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28184,south_africa_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28185,south_korea_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28186,thailand_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28187,uzbekistan_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28188,vietnam_emissions_coverage,percent,Fig28-04,dwr-24-28
ind28189,eu_energy_sector_threshold,text,Tab28-02,dwr-24-28
ind28190,thailand_energy_sector_threshold,text,Tab28-02,dwr-24-28
ind28191,indonesia_energy_sector_threshold,text,Tab28-02,dwr-24-28
ind28192,eu_transportation_passenger_and_light_commercial_vehicles_threshold,text,Tab28-02,dwr-24-28
ind28193,thailand_transportation_passenger_and_light_commercial_vehicles_threshold,text,Tab28-02,dwr-24-28
ind28194,indonesia_transportation_passenger_and_light_commercial_vehicles_threshold,text,Tab28-02,dwr-24-28
ind29001,western_germany_male_breadwinner_model_toddler_1to2_years,percent,Fig29-01,dwr-24-29
ind29002,western_germany_male_breadwinner_model_preschool_3to5_years,percent,Fig29-01,dwr-24-29
ind29003,western_germany_male_breadwinner_model_primary_school_6to10_years,percent,Fig29-01,dwr-24-29
ind29004,western_germany_one-and-a-half-earner_model_toddler_1to2_years,percent,Fig29-01,dwr-24-29
ind29005,western_germany_one-and-a-half-earner_model_preschool_3to5_years,percent,Fig29-01,dwr-24-29
ind29006,western_germany_one-and-a-half-earner_model_primary_school_6to10_years,percent,Fig29-01,dwr-24-29
ind29007,western_germany_adult_worker_model_toddler_1to2_years,percent,Fig29-01,dwr-24-29
ind29008,western_germany_adult_worker_model_preschool_3to5_years,percent,Fig29-01,dwr-24-29
ind29009,western_germany_adult_worker_model_primary_school_6to10_years,percent,Fig29-01,dwr-24-29
ind29010,western_germany_dual_earner/dual_carer_model_toddler_1to2_years,percent,Fig29-01,dwr-24-29
ind29011,western_germany_dual_earner/dual_carer_model_preschool_3to5_years,percent,Fig29-01,dwr-24-29
ind29012,western_germany_dual_earner/dual_carer_model_primary_school_6to10_years,percent,Fig29-01,dwr-24-29
ind29013,western_germany_other_toddler_1to2_years,percent,Fig29-01,dwr-24-29
ind29014,western_germany_other_preschool_3to5_years,percent,Fig29-01,dwr-24-29
ind29015,western_germany_other_primary_school_6to10_years,percent,Fig29-01,dwr-24-29
ind29016,eastern_germany_male_breadwinner_model_toddler_1to2_years,percent,Fig29-01,dwr-24-29
ind29017,eastern_germany_male_breadwinner_model_preschool_3to5_years,percent,Fig29-01,dwr-24-29
ind29018,eastern_germany_male_breadwinner_model_primary_school_6to10_years,percent,Fig29-01,dwr-24-29
ind29019,eastern_germany_one-and-a-half-earner_model_toddler_1to2_years,percent,Fig29-01,dwr-24-29
ind29020,eastern_germany_one-and-a-half-earner_model_preschool_3to5_years,percent,Fig29-01,dwr-24-29
ind29021,eastern_germany_one-and-a-half-earner_model_primary_school_6to10_years,percent,Fig29-01,dwr-24-29
ind29022,eastern_germany_adult_worker_model_toddler_1to2_years,percent,Fig29-01,dwr-24-29
ind29023,eastern_germany_adult_worker_model_preschool_3to5_years,percent,Fig29-01,dwr-24-29
ind29024,eastern_germany_adult_worker_model_primary_school_6to10_years,percent,Fig29-01,dwr-24-29
ind29025,eastern_germany_dual_earner/dual_carer_model_toddler_1to2_years,percent,Fig29-01,dwr-24-29
ind29026,eastern_germany_dual_earner/dual_carer_model_preschool_3to5_years,percent,Fig29-01,dwr-24-29
ind29027,eastern_germany_dual_earner/dual_carer_model_primary_school_6to10_years,percent,Fig29-01,dwr-24-29
ind29028,eastern_germany_other_toddler_1to2_years,percent,Fig29-01,dwr-24-29
ind29029,eastern_germany_other_preschool_3to5_years,percent,Fig29-01,dwr-24-29
ind29030,eastern_germany_other_primary_school_6to10_years,percent,Fig29-01,dwr-24-29
ind29031,ideal_western_germany_male_breadwinner_model_toddler_1to2_years,percent,Fig29-02,dwr-24-29
ind29032,ideal_western_germany_male_breadwinner_model_preschool_3to5_years,percent,Fig29-02,dwr-24-29
ind29033,ideal_western_germany_male_breadwinner_model_primary_school_6to10_years,percent,Fig29-02,dwr-24-29
ind29034,ideal_western_germany_one-and-a-half-earner_model_toddler_1to2_years,percent,Fig29-02,dwr-24-29
ind29035,ideal_western_germany_one-and-a-half-earner_model_preschool_3to5_years,percent,Fig29-02,dwr-24-29
ind29036,ideal_western_germany_one-and-a-half-earner_model_primary_school_6to10_years,percent,Fig29-02,dwr-24-29
ind29037,ideal_western_germany_adult_worker_model_toddler_1to2_years,percent,Fig29-02,dwr-24-29
ind29038,ideal_western_germany_adult_worker_model_preschool_3to5_years,percent,Fig29-02,dwr-24-29
ind29039,ideal_western_germany_adult_worker_model_primary_school_6to10_years,percent,Fig29-02,dwr-24-29
ind29040,ideal_western_germany_dual_earner/dual_carer_model_toddler_1to2_years,percent,Fig29-02,dwr-24-29
ind29041,ideal_western_germany_dual_earner/dual_carer_model_preschool_3to5_years,percent,Fig29-02,dwr-24-29
ind29042,ideal_western_germany_dual_earner/dual_carer_model_primary_school_6to10_years,percent,Fig29-02,dwr-24-29
ind29043,ideal_western_germany_other_toddler_1to2_years,percent,Fig29-02,dwr-24-29
ind29044,ideal_western_germany_other_preschool_3to5_years,percent,Fig29-02,dwr-24-29
ind29045,ideal_western_germany_other_primary_school_6to10_years,percent,Fig29-02,dwr-24-29
ind29046,ideal_eastern_germany_male_breadwinner_model_toddler_1to2_years,percent,Fig29-02,dwr-24-29
ind29047,ideal_eastern_germany_male_breadwinner_model_preschool_3to5_years,percent,Fig29-02,dwr-24-29
ind29048,ideal_eastern_germany_male_breadwinner_model_primary_school_6to10_years,percent,Fig29-02,dwr-24-29
ind29049,ideal_eastern_germany_one-and-a-half-earner_model_toddler_1to2_years,percent,Fig29-02,dwr-24-29
ind29050,ideal_eastern_germany_one-and-a-half-earner_model_preschool_3to5_years,percent,Fig29-02,dwr-24-29
ind29051,ideal_eastern_germany_one-and-a-half-earner_model_primary_school_6to10_years,percent,Fig29-02,dwr-24-29
ind29052,ideal_eastern_germany_adult_worker_model_toddler_1to2_years,percent,Fig29-02,dwr-24-29
ind29053,ideal_eastern_germany_adult_worker_model_preschool_3to5_years,percent,Fig29-02,dwr-24-29
ind29054,ideal_eastern_germany_adult_worker_model_primary_school_6to10_years,percent,Fig29-02,dwr-24-29
ind29055,ideal_eastern_germany_dual_earner/dual_carer_model_toddler_1to2_years,percent,Fig29-02,dwr-24-29
ind29056,ideal_eastern_germany_dual_earner/dual_carer_model_preschool_3to5_years,percent,Fig29-02,dwr-24-29
ind29057,ideal_eastern_germany_dual_earner/dual_carer_model_primary_school_6to10_years,percent,Fig29-02,dwr-24-29
ind29058,ideal_eastern_germany_other_toddler_1to2_years,percent,Fig29-02,dwr-24-29
ind29059,ideal_eastern_germany_other_preschool_3to5_years,percent,Fig29-02,dwr-24-29
ind29060,ideal_eastern_germany_other_primary_school_6to10_years,percent,Fig29-02,dwr-24-29
ind29061,adult_worker_model_net_household_income,eur,Fig29-03,dwr-24-29
ind29062,adult_worker_model_taxes,eur,Fig29-03,dwr-24-29
ind29063,adult_worker_model_social_security_contributions,eur,Fig29-03,dwr-24-29
ind29064,adult_worker_model_transfers,eur,Fig29-03,dwr-24-29
ind29065,adult_worker_model_total_gross_income,eur,Fig29-03,dwr-24-29
ind29066,dual_earner/dual_carer_model_net_household_income,eur,Fig29-03,dwr-24-29
ind29067,dual_earner/dual_carer_model_taxes,eur,Fig29-03,dwr-24-29
ind29068,dual_earner/dual_carer_model_social_security_contributions,eur,Fig29-03,dwr-24-29
ind29069,dual_earner/dual_carer_model_transfers,eur,Fig29-03,dwr-24-29
ind29070,dual_earner/dual_carer_model_total_gross_income,eur,Fig29-03,dwr-24-29
ind29071,one-and-a-half-earner_model_(part_time)_net_household_income,eur,Fig29-03,dwr-24-29
ind29072,one-and-a-half-earner_model_(part_time)_taxes,eur,Fig29-03,dwr-24-29
ind29073,one-and-a-half-earner_model_(part_time)_social_security_contributions,eur,Fig29-03,dwr-24-29
ind29074,one-and-a-half-earner_model_(part_time)_transfers,eur,Fig29-03,dwr-24-29
ind29075,one-and-a-half-earner_model_(part_time)_total_gross_income,eur,Fig29-03,dwr-24-29
ind29076,one-and-a-half-earner_model_(mini-job)_net_household_income,eur,Fig29-03,dwr-24-29
ind29077,one-and-a-half-earner_model_(mini-job)_taxes,eur,Fig29-03,dwr-24-29
ind29078,one-and-a-half-earner_model_(mini-job)_social_security_contributions,eur,Fig29-03,dwr-24-29
ind29079,one-and-a-half-earner_model_(mini-job)_transfers,eur,Fig29-03,dwr-24-29
ind29080,one-and-a-half-earner_model_(mini-job)_total_gross_income,eur,Fig29-03,dwr-24-29
ind29081,male_breadwinner_model_net_household_income,eur,Fig29-03,dwr-24-29
ind29082,male_breadwinner_model_taxes,eur,Fig29-03,dwr-24-29
ind29083,male_breadwinner_model_social_security_contributions,eur,Fig29-03,dwr-24-29
ind29084,male_breadwinner_model_transfers,eur,Fig29-03,dwr-24-29
ind29085,male_breadwinner_model_total_gross_income,eur,Fig29-03,dwr-24-29
ind29086,adult_worker_model_net_hour_income,eur_per_hour,Fig29-04,dwr-24-29
ind29087,dual_earner/dual_carer_model_net_hour_income,eur_per_hour,Fig29-04,dwr-24-29
ind29088,one-and-a-half-earner_model_(part_time)_net_hour_income,eur_per_hour,Fig29-04,dwr-24-29
ind29089,one-and-a-half-earner_model_(mini-job)_net_hour_income,eur_per_hour,Fig29-04,dwr-24-29
ind29090,male_breadwinner_model_net_hour_income,eur_per_hour,Fig29-04,dwr-24-29
ind32001,germany_satisfaction_general_life_satisfaction_1,index,Fig32-01,dwr-24-32
ind32002,germany_satisfaction_work_satisfaction_1,index,Fig32-01,dwr-24-32
ind32003,germany_satisfaction_health_satisfaction_1,index,Fig32-01,dwr-24-32
ind32004,germany_satisfaction_income_satisfaction_1,index,Fig32-01,dwr-24-32
ind32005,income_satisfaction_gender_satisfaction_men_1,index,Fig32-02,dwr-24-32
ind32006,income_satisfaction_gender_satisfaction_women_1,index,Fig32-02,dwr-24-32
ind32007,income_satisfaction_region_satisfaction_west_germany_1,index,Fig32-03,dwr-24-32
ind32008,income_satisfaction_region_satisfaction_east_germany_1,index,Fig32-03,dwr-24-32
ind32009,income_satisfaction_age_satisfaction_under_1,index,Fig32-04,dwr-24-32
ind32010,income_satisfaction_age_satisfaction_over_1,index,Fig32-04,dwr-24-32
ind32011,income_satisfaction_income_level_satisfaction_low_income_1,index,Fig32-05,dwr-24-32
ind32012,income_satisfaction_income_level_satisfaction_middle_income_1,index,Fig32-05,dwr-24-32
ind32013,income_satisfaction_income_level_satisfaction_high_income_1,index,Fig32-05,dwr-24-32
ind32014,income_satisfaction_children_satisfaction_no_children_1,index,Fig32-06,dwr-24-32
ind32015,income_satisfaction_children_satisfaction_children_1,index,Fig32-06,dwr-24-32
ind32016,work_satisfaction_gender_satisfaction_men_1,index,Fig32-07,dwr-24-32
ind32017,work_satisfaction_gender_satisfaction_women_1,index,Fig32-07,dwr-24-32
ind32018,work_satisfaction_region_satisfaction_west_germany_1,index,Fig32-08,dwr-24-32
ind32019,work_satisfaction_region_satisfaction_east_germany_1,index,Fig32-08,dwr-24-32
ind32020,work_satisfaction_age_satisfaction_under_1,index,Fig32-09,dwr-24-32
ind32021,work_satisfaction_age_satisfaction_over_1,index,Fig32-09,dwr-24-32
ind32022,work_satisfaction_income_satisfaction_low_income_1,index,Fig32-10,dwr-24-32
ind32023,work_satisfaction_income_satisfaction_middle_income_1,index,Fig32-10,dwr-24-32
ind32024,work_satisfaction_income_satisfaction_high_income_1,index,Fig32-10,dwr-24-32
ind32025,work_satisfaction_children_satisfaction_no_children_1,index,Fig32-11,dwr-24-32
ind32026,work_satisfaction_children_satisfaction_children_1,index,Fig32-11,dwr-24-32
ind32027,health_satisfaction_gender_satisfaction_men_1,index,Fig32-12,dwr-24-32
ind32028,health_satisfaction_gender_satisfaction_women_1,index,Fig32-12,dwr-24-32
ind32029,health_satisfaction_region_satisfaction_west_germany_1,index,Fig32-13,dwr-24-32
ind32030,health_satisfaction_region_satisfaction_east_germany_1,index,Fig32-13,dwr-24-32
ind32031,health_satisfaction_age_satisfaction_under_1,index,Fig32-14,dwr-24-32
ind32032,health_satisfaction_age_satisfaction_over_1,index,Fig32-14,dwr-24-32
ind32033,health_satisfaction_income_satisfaction_low_income_1,index,Fig32-15,dwr-24-32
ind32034,health_satisfaction_income_satisfaction_middle_income_1,index,Fig32-15,dwr-24-32
ind32035,health_satisfaction_income_satisfaction_high_income_1,index,Fig32-15,dwr-24-32
ind32036,health_satisfaction_children_satisfaction_no_children_1,index,Fig32-16,dwr-24-32
ind32037,health_satisfaction_children_satisfaction_children_1,index,Fig32-16,dwr-24-32
ind35001,fig_1_global_gdp_growth_quarterly_data_emerging_economies_qoq_1,index,Fig35-01,dwr-24-35
ind35002,fig_1_global_gdp_growth_quarterly_data_advanced_economies_qoq_1,index,Fig35-01,dwr-24-35
ind35003,fig_1_global_gdp_growth_quarterly_data_world_index_2015q1_100_1,index,Fig35-01,dwr-24-35
ind35004,fig_1_global_gdp_growth_quarterly_data_annual_growth_rate_percent_1,percent,Fig35-01,dwr-24-35
ind35005,fig_2_euro_area_real_wages_data_euro_area_1,billion_eur,Fig35-02,dwr-24-35
ind35006,fig_2_euro_area_real_wages_data_germany_1,index,Fig35-02,dwr-24-35
ind35007,fig_2_euro_area_real_wages_data_france_1,index,Fig35-02,dwr-24-35
ind35008,fig_2_euro_area_real_wages_data_italy_1,index,Fig35-02,dwr-24-35
ind35009,fig_2_euro_area_real_wages_data_spain_1,index,Fig35-02,dwr-24-35
ind35010,fig_2_euro_area_real_wages_data_netherlands_1,index,Fig35-02,dwr-24-35
ind35011,fig_3_germany_gdp_growth_forecast_data_gdp_level_billions_eur_1,billion_eur,Fig35-03,dwr-24-35
ind35012,fig_3_germany_gdp_growth_forecast_data_quarterly_growth_rate_percent_1,percent,Fig35-03,dwr-24-35
ind35013,fig_3_germany_gdp_growth_forecast_data_annual_growth_rate_percent_1,percent,Fig35-03,dwr-24-35
ind35014,fig_4_1_germany_gdp_output_gap_data_gdp_billions_eur_1,billion_eur,Fig35-04,dwr-24-35
ind35015,fig_4_1_germany_gdp_output_gap_data_potential_gdp_billions_eur_1,billion_eur,Fig35-04,dwr-24-35
ind35016,fig_4_1_germany_gdp_output_gap_data_output_gap_percent_1,percent,Fig35-04,dwr-24-35
ind35017,fig_4_2_germany_private_consumption_data_consumption_level_index_1,index,Fig35-05,dwr-24-35
ind35018,fig_4_2_germany_private_consumption_data_quarterly_growth_rate_percent_1,percent,Fig35-05,dwr-24-35
ind35019,fig_4_2_germany_private_consumption_data_annual_growth_rate_percent_1,percent,Fig35-05,dwr-24-35
ind35020,fig_4_3_germany_exports_data_export_level_index_1,index,Fig35-06,dwr-24-35
ind35021,fig_4_3_germany_exports_data_quarterly_growth_rate_percent_1,percent,Fig35-06,dwr-24-35
ind35022,fig_4_3_germany_exports_data_annual_growth_rate_percent_1,percent,Fig35-06,dwr-24-35
ind35023,fig_4_germany_imports_data_import_level_index_1,index,Fig35-07,dwr-24-35
ind35024,fig_4_germany_imports_data_quarterly_growth_rate_percent_1,percent,Fig35-07,dwr-24-35
ind35025,fig_4_germany_imports_data_annual_growth_rate_percent_1,percent,Fig35-07,dwr-24-35
ind35026,fig_4_5_germany_income_inequality_data_gini_coefficient_1,index,Fig35-08,dwr-24-35
ind35027,fig_4_5_germany_income_inequality_data_p90_p10_ratio_1,index,Fig35-08,dwr-24-35
ind35028,fig_4_5_germany_income_inequality_data_p50_p10_ratio_1,index,Fig35-08,dwr-24-35
ind35029,fig_4_5_germany_machinery_investment_data_investment_level_billions_eur_1,billion_eur,Fig35-09,dwr-24-35
ind35030,fig_4_5_germany_machinery_investment_data_quarterly_growth_rate_percent_1,percent,Fig35-09,dwr-24-35
ind35031,fig_4_5_germany_machinery_investment_data_annual_growth_rate_percent_1,percent,Fig35-09,dwr-24-35
ind35032,fig_4_6_germany_construction_investment_data_investment_level_billions_eur_1,billion_eur,Fig35-10,dwr-24-35
ind35033,fig_4_6_germany_construction_investment_data_quarterly_growth_rate_percent_1,percent,Fig35-10,dwr-24-35
ind35034,fig_4_6_germany_construction_investment_data_annual_growth_rate_percent_1,percent,Fig35-10,dwr-24-35
ind35035,fig_6_germany_structural_primary_balance_data_budget_balance_1,index,Fig35-11,dwr-24-35
ind35036,fig_6_germany_structural_primary_balance_data_negative_cyclical_component_1,index,Fig35-11,dwr-24-35
ind35037,fig_6_germany_structural_primary_balance_data_negative_one_off_effects_1,index,Fig35-11,dwr-24-35
ind35038,fig_6_germany_structural_primary_balance_data_interest_expenses_1,index,Fig35-11,dwr-24-35
ind35039,fig_6_germany_structural_primary_balance_data_structural_primary_balance_1,index,Fig35-11,dwr-24-35
ind35040,germany_gdp_components_2026_data_consumption_1,index,Fig35-12,dwr-24-35
